Time (s),X (km),Y (km),Z (km),Vx (km/s),Vy (km/s),Vz (km/s)
176.621808270265,-460.204360246638,3027.13955025361,5653.15826851027,0.708237237678584,-1.55625404935076,1.80239234012227
176.624391302515,-460.2025308447096,3027.1355303840637,5653.162924119524,0.7082390207265951,-1.556265777927811,1.802370437077313
176.65022162501486,-460.1842365721181,3027.095330022373,5653.209477100366,0.7082568507221498,-1.556383062218663,1.8021514067991924
176.90852485001358,-460.00126852008344,3026.6931597968314,5653.67469574108,0.7084351022316974,-1.5575557572117094,1.7999611210870599
179.4915571000007,-458.1690600113252,3022.654810779766,5658.295766956752,0.7102127822129972,-1.5692679659318851,1.778059895171566
183.60584803523648,-455.24124274320013,3016.1600989137455,5665.539469079285,0.7130262289126947,-1.5878684514457981,1.743180742749592
187.71630612426992,-452.30463914782985,3009.5951535920167,5672.633132029898,0.7158150476658032,-1.6063851251131327,1.7083394406702792
191.81923842307432,-449.36202500924156,3002.9664592220165,5679.570995049501,0.7185770026666867,-1.6248025929312373,1.6735657802374015
195.9142807159483,-446.4138142301605,2996.275295814975,5686.353259088445,0.7213121446735291,-1.643120535920353,1.638861348021306
200.00107682912787,-443.4604170486263,2989.522949045876,5692.980180856729,0.7240205310417359,-1.661338669314345,1.6042276806342275
204.07927202520742,-440.50224466840245,2982.710720397731,5699.452060937117,0.7267022211512182,-1.6794567122920856,1.5696663215452593
208.1485235284957,-437.5397015036575,2975.8399089529807,5705.76925956986,0.7293572831775412,-1.6974744340600985,1.5351787326790796
212.20848060717674,-434.57319954259503,2968.911844277767,5711.932164574588,0.7319857809162326,-1.7153915649037723,1.5007664639898493
216.2587863069249,-431.60315712227913,2961.9278839271597,5717.941195136417,0.7345877750684748,-1.733207804082143,1.466431139571162
220.29909043400713,-428.6299893811607,2954.8893910571987,5723.796821334539,0.737163331615584,-1.750922876801752,1.4321743483921854
224.32904574508083,-425.6541109331416,2947.797740354997,5729.499557520517,0.7397125192292271,-1.7685365168197726,1.397997677335241
228.34831329754854,-422.675931803054,2940.6543080182223,5735.049968974554,0.7422354125271257,-1.7860484892402793,1.3639026665281717
232.35654548698156,-419.69586990065625,2933.460501420525,5740.448647795987,0.7447320813340659,-1.803458516131788,1.3298909539344734
236.35336047189654,-416.71437018505185,2926.217806232648,5745.696181091622,0.7472025751304588,-1.8207661662740304,1.2959644933296834
240.33841885019356,-413.73184754848853,2918.927648234538,5750.793253396016,0.7496469706987654,-1.8379711876598286,1.262124904379165
244.3113657414419,-410.74872979812363,2911.5914968883208,5755.7405681825,0.7520653359903068,-1.8550732555444012,1.2283739648172263
248.27185398463953,-407.7654402878676,2904.210823029576,5760.538878032951,0.7544577444384184,-1.8720720726139162,1.194713414247405
252.219523886749,-404.78241309856486,2896.7871362567194,5765.188959658511,0.7568242626793159,-1.888967281722614,1.1611451269599506
256.15400830981423,-401.80008926974523,2889.321976082881,5769.691621566888,0.7591649538474777,-1.905758488104496,1.12767106963927
260.0749338165055,-398.81891595761726,2881.81691013568,5774.047706374327,0.7614798784095517,-1.922445264440976,1.0942932925339957
263.9819387171276,-395.83933266597126,2874.2734994581256,5778.258110804578,0.7637691048303047,-1.9390272274680402,1.0610137766064862
267.8746518880953,-392.8617872802292,2866.693338726065,5782.323761758705,0.7660326970338689,-1.9555039475215295,1.0278346145635624
271.7527121237781,-389.8867212501718,2859.0780186370193,5786.2456369204765,0.7682707257328159,-1.971875030427605,0.9947578467410267
275.61573606509035,-386.91459413324236,2851.4291886310402,5790.024732053528,0.7704832499087733,-1.9881399818683843,0.9617857353709605
279.46335997948023,-383.9458515000465,2843.748474715294,5793.662103233186,0.7726703409478823,-2.00429838360082,0.9289204089939744
283.2951875807041,-380.9809650932348,2836.037583060605,5797.158816619571,0.7748320528896304,-2.020349673874453,0.8961643087781502
287.11080785076314,-378.020419273588,2828.298266074895,5800.515968923512,0.7769684330573141,-2.0362932232962816,0.8635200378270984
290.90983632295996,-375.0646789502757,2820.5322385838526,5803.734723826145,0.7790795452122551,-2.052128507195286,0.8309900088439115
294.69189749874675,-372.1142029734919,2812.7412118170855,5806.816293324844,0.7811654593288414,-2.067855031001242,0.798576594661292
298.456556587317,-369.16949744666505,2804.9270346679746,5809.761883689518,0.7832262141831962,-2.0834720467600794,0.766282714410522
302.20337679482856,-366.2310712868031,2797.091577791484,5812.572746768997,0.7852618495736359,-2.098978792612829,0.7341113444994891
305.93195875069114,-363.2994051348063,2789.236650078357,5815.250207619897,0.7872724275242347,-2.1143746552109497,0.7020651804827643
309.6418361104561,-360.3750333095252,2781.3642178023965,5817.795588184774,0.7892579758529901,-2.1296587380873535,0.6701475348442811
313.3325875828428,-357.4584557655569,2773.4761691381864,5820.210289097056,0.7912185487883422,-2.1448303244808513,0.6383613753881456
317.00376729339354,-354.5501928124077,2765.574460813633,5822.495739846576,0.7931541894777571,-2.159888589697362,0.6067099246709011
320.6548784504696,-351.65080622112947,2757.6611769046394,5824.653387095648,0.7950649167300654,-2.1748324942784256,0.5751968892944493
324.28543335209434,-348.76085181081106,2749.7384008701947,5826.684734839691,0.796950757039786,-2.1896610307415725,0.5438259443442433
327.8949230205935,-345.8809035369223,2741.8082814122654,5828.591326872896,0.7988117287832064,-2.2043730992195423,0.5126009966025953
331.48285570862015,-343.01152277638045,2733.8729481828036,5830.374768078613,0.8006478622277017,-2.218967664489824,0.4815258527282161
335.04870982098925,-340.1532958645806,2725.9346152514254,5832.03669994151,0.8024591753469761,-2.2334435640170422,0.4506046276312751
338.59189753900995,-337.30686353660326,2717.9956645970597,5833.578789260712,0.8042456560786987,-2.247799361586786,0.41984206282788716
