Time (s),X (km),Y (km),Z (km),Vx (km/s),Vy (km/s),Vz (km/s)
243.179193923682,-405.528518866021,2904.39477963322,5768.9912441019,0.939215523782394,-2.13746078237077,1.69136045380097
243.18166125106407,-405.5262015120169,2904.389505804681,5768.995417216052,0.9392170027855938,-2.137471338270606,1.6913395341499828
243.20633452488485,-405.5030277712759,2904.3367660868385,5769.037145518718,0.9392317922188183,-2.1375768956880155,1.6911303372777404
243.45306726309266,-405.2712702993241,2903.8092256774576,5769.45414465581,0.9393796267871467,-2.138632312041552,1.6890383324683094
244.53658045280935,-404.2530888752881,2901.489479756465,5771.279262588643,0.9400275592617174,-2.1432637456767942,1.6798506469827703
245.65423696139234,-403.2020884597048,2899.091379985212,5773.151461880228,0.9406937655363131,-2.1480354525725334,1.6703721811967136
246.82330661694405,-402.1019456996672,2896.577262324689,5775.098447306666,0.9413883310268902,-2.1530206053256067,1.6604563754065753
248.04691739606238,-400.94960927871875,2893.939614188962,5777.12384934093,0.942112837348607,-2.158231804275602,1.6500765549691634
249.32871907936885,-399.7415224556467,2891.1696940911825,5779.23195063777,0.942869137588459,-2.163683774275182,1.639201592162791
250.67264972026243,-398.4738405005735,2888.2580163317384,5781.4272611730075,0.943659211284478,-2.1693923527071273,1.6277978818018433
252.0829594804748,-397.14240589892256,2885.1942817352474,5783.714520806881,0.9444851722387988,-2.1753745749051014,1.6158291334490498
253.56423932623886,-395.74271862708093,2881.967295156029,5786.098704110857,0.9453492782403063,-2.181648777875011,1.6032561212951042
255.12144050621657,-394.2699147548123,2878.564900022019,5788.585003929673,0.9462539343445692,-2.1882346623565523,1.5900365109875638
256.75990186258593,-392.7187372402923,2874.973892549453,5791.178820602216,0.9472016995869065,-2.1951533853127723,1.576124618465657
258.4853613312958,-391.0835212428066,2871.1799669434326,5793.885718303809,0.9481952832739616,-2.202427582599241,1.5614713012457064
260.3039765668244,-389.3581703483098,2867.1676368625613,5796.711387730894,0.949237545260845,-2.210081427139456,1.5460237701745003
262.2223251973237,-387.53615162948927,2862.9201976788304,5799.661568084462,0.9503314831196462,-2.2181405980644566,1.5297255717621245
264.2473765099933,-385.6105174568146,2858.4197485123973,5802.7419172558675,0.9514802018285665,-2.2266321272763374,1.5125168106093088
266.3864497602722,-383.57393979971175,2853.6472415260973,5805.95785569827,0.9526868750527809,-2.235584188449755,1.4943344827313607
266.65971773716325,-383.31357998734967,2853.036171868928,5806.36589203933,0.9528405326739718,-2.236726526235722,1.4920113297738515
266.93298571405427,-383.0531782005896,2852.4247900873347,5806.773293526146,0.9529940782617127,-2.2378685719662688,1.4896880967199464
267.17040706765744,-382.82690122920957,2851.89335453667,5807.126737669194,0.9531273912222692,-2.238860570080971,1.487669554405897
267.1955677457226,-382.80291972009155,2851.8370219642597,5807.164165752758,0.9531415140847364,-2.238965683975682,1.4874556362419813
267.22072842378776,-382.7789378556447,2851.7806867471436,5807.201588453988,0.953155635994282,-2.239070795389324,1.4872417173867436
267.24347579000084,-382.75725593013027,2851.729752702968,5807.235417086297,0.9531684025657035,-2.2391658227984714,1.4870483161781713
267.47094945213166,-382.54042070605595,2851.2202933807735,5807.573461441697,0.953296025663201,-2.2401159858965274,1.4851142732886171
269.74568607343986,-380.37047515394374,2846.1138214344187,5810.9297056096375,0.9545680034848867,-2.249606553461616,1.4657707250988647
272.2175033736351,-378.00925812553197,2840.540482502409,5814.526838216303,0.9559414497123068,-2.259896709857061,1.4447446819179386
274.822836955349,-375.5168365652119,2834.638596383019,5818.262002355133,0.9573792860065448,-2.2707173679739947,1.422575200140137
277.56782657142804,-372.8867734819591,2828.3898851355902,5822.134887897459,0.9588833717688597,-2.2820901908631828,1.399208453360364
280.45466195669445,-370.11636610257386,2821.7846390248897,5826.138689308908,0.9604532548579128,-2.294020134906136,1.3746239954534045
283.4817260562543,-367.2065374639069,2814.8216014750233,5830.2607327404985,0.9620863249056616,-2.3064962416784627,1.3488335838057088
286.6422872774407,-364.16312885934167,2807.51124100063,5834.481232890994,0.9637772008153677,-2.319486490294342,1.3218923884783873
289.92360095229833,-360.9978142590512,2799.8782040889555,5838.7728659615195,0.9655173817131998,-2.332934440611367,1.293906768375522
293.3073972130787,-357.72768684234745,2791.9606234522994,5843.102331673782,0.9672956610291483,-2.346761622657945,1.2650302705796315
296.7718414287181,-354.3734157208186,2783.805937326925,5847.433719315431,0.9690992987748809,-2.3608758966227965,1.2354470713235883
300.2941925913667,-350.956703841139,2775.464894097089,5851.732396523067,0.9709154965753849,-2.3751824982175633,1.205349414110902
303.8530427294729,-347.49812239827503,2766.9863197127956,5855.9679115008785,0.9727325761724063,-2.3895931781847115,1.1749185515612255
307.42902222149274,-344.0164130489697,2758.4153593135147,5860.114690838188,0.9745403115188178,-2.4040289728585735,1.1443187349955788
311.00432473732025,-340.5289325469492,2749.7944926233445,5864.151250270983,0.9763296450906135,-2.418418163827525,1.1137012782336644
314.56112302859935,-337.0531857323474,2741.1672736695577,5868.058257155167,0.9780918668856444,-2.4326898183447265,1.0832181380526225
318.079752816755,-333.6086011475035,2732.5827613496645,5871.816610884217,0.9798177236656749,-2.446766508793783,1.0530375410105492
321.5372615602782,-330.2179653688663,2724.0991902293536,5875.4061934044985,0.9814967528592142,-2.460558600413708,1.0233565479728322
324.9073237416604,-326.90752517162014,2715.7843557275646,5878.806186021279,0.9831173034989725,-2.473964043660546,0.9944019291567116
328.16286330363647,-323.7044200176158,2707.709236255156,5881.997939114214,0.9846678293477006,-2.4868788633009418,0.9664077413771981
