Time (s),X (km),Y (km),Z (km),Vx (km/s),Vy (km/s),Vz (km/s)
492.706166747025,-11.3025503851355,1999.74350919679,6215.80286823693,2.51350688086923,-5.70333798278398,2.29112217327973
492.7073626511222,-11.299544471946783,1999.7366885494812,6215.805608192961,2.5135069002306634,-5.703341406964109,2.29111152996471
492.71932169209407,-11.269485338787296,1999.668481851172,6215.833007053199,2.513507093561645,-5.703375648078531,2.2910050966947537
492.8389121018128,-10.968893881215505,1998.9863923489563,6216.10692564889,2.513508998536889,-5.703717990537113,2.2899407520205735
494.0348161990002,-7.962967961407543,1992.1632484533286,6218.839110407032,2.5135252153266974,-5.707134547509587,2.2792961088076695
496.67444483793196,-1.3281661113813987,1977.0886247286126,6224.824588686824,2.5135427872797433,-5.714631476735704,2.2557933121866163
499.1496778866257,4.893434822949957,1962.9349368753124,6230.380917020408,2.513536496809385,-5.7216062893675845,2.2337446980371185
501.39521061789947,10.537638895557437,1950.079821955523,6235.374398165845,2.5135117443230537,-5.727887650688578,2.213734209242305
504.01225986346066,17.115560631736003,1935.080138228164,6241.137323054544,2.513460054118702,-5.7351528323759275,2.190403516693241
506.89446467061634,24.359751435573767,1918.538804530611,6247.413472102879,2.513374703376102,-5.743085147507217,2.164697179867969
509.98578437506427,32.129212370954214,1900.7720447218965,6254.062609577556,2.5132500801212116,-5.75151270142284,2.1371120601658307
513.2506173949638,40.334289119669585,1881.9799086396335,6260.992344962882,2.5130813284796503,-5.76032314742063,2.107963310856242
516.6638528207116,48.91166856275178,1862.3029901561747,6268.135289388121,2.512864165706312,-5.769435149227236,2.0774729053972427
520.2066378410843,57.81374209649757,1841.8465253295265,6275.439242415778,2.512594765440561,-5.778786145550938,2.045807284921883
523.8639611205766,67.00253352009177,1820.6941568831737,6282.861614258162,2.5122697005203753,-5.788325387329228,2.0130988566909913
527.6232203515239,76.44610097819964,1798.916099754099,6290.366150106222,2.5118859206617934,-5.798009838885338,1.9794587413549753
531.4737584427938,86.11737314205088,1776.5717469212832,6297.921759004408,2.5114406997721543,-5.807802740782078,1.944980880494531
535.4060234742261,95.99204073042424,1753.7144806670624,6305.500676957752,2.5109316559006873,-5.817671286519613,1.909749525044575
539.4114791354573,106.04833369544329,1730.3921530225764,6313.078184552073,2.5103567171578653,-5.827586287433822,1.8738400172099854
543.4822548241896,116.26614479298962,1706.6490865631815,6320.631846261386,2.5097141307783635,-5.837521207150006,1.837321908821827
547.6110638300138,126.62682665396515,1682.5265249521105,6328.141294196061,2.5090024485851257,-5.847451895808637,1.8002596822874701
551.7911076111711,137.11295399795705,1658.0631672183997,6335.587994710681,2.5082205181775143,-5.8573562989072405,1.7627135977805042
556.0158953349303,147.7078735220908,1633.29620288427,6342.954881612341,2.5073674969950024,-5.86721398243456,1.7247413043855802
560.2794270110987,158.39616580681843,1608.260219327299,6350.226636728869,2.5064427983220336,-5.877006519385848,1.6863961854369296
564.5759387912228,169.1630089901393,1582.9886745594451,6357.389201053937,2.5054461234622583,-5.886716849213986,1.6477296383261606
568.9000435503254,179.9945336055222,1557.513053219391,6364.429975650422,2.504377414418762,-5.89632956032979,1.6087898017503202
573.2466561770811,190.87763736492687,1531.8632851969473,6371.337647626248,2.5032368503635745,-5.905830671005479,1.5696222182366146
577.6110142358964,201.80003875960801,1506.0676039534344,6378.102175740312,2.5020248223764696,-5.915207626737785,1.5302696386524508
581.9886474327128,212.7502021807773,1480.1527067364054,6384.714691579994,2.5007419205636547,-5.924449183087983,1.4907722877903737
586.3754067115673,223.7174119949866,1454.1435626050752,6391.167491729983,2.499388904204475,-5.933545415587166,1.4511675922725125
590.8457468256044,234.88731961082712,1427.5981924798546,6397.564447012622,2.4979407158325317,-5.942645549336693,1.4107827483080577
595.2396801049082,245.859852111432,1401.4672589472668,6403.676078784895,2.4964490726821493,-5.95142357803054,1.3710631999876883
599.6316401043738,256.8207588530207,1375.3098788058421,6409.6105043972075,2.494890577344379,-5.9600327202378285,1.331336941804208
604.0188068762444,267.7627218014957,1349.1436579117571,6415.364209333183,2.4932664347145566,-5.9684678964980495,1.2916297149202518
608.3983163805714,278.6783331274464,1322.986556614876,6420.934072648877,2.491578036701761,-5.976724360234938,1.2519677194347483
612.7675402533164,289.5607939730952,1296.8552122687875,6426.317713962842,2.4898268504735728,-5.984798215957036,1.2123750783929255
617.1240569748999,300.40384236552313,1270.7650976168734,6431.513411396539,2.4880144116407523,-5.99268632134219,1.1728740916162448
621.4655689707064,311.20154676139373,1244.7310055244695,6436.519964697626,2.486142343758067,-6.000386100731028,1.1334859812573277
625.7899097849934,321.9483240735349,1218.766996837279,6441.336676228406,2.4842123444515454,-6.007895531707359,1.094230822199228
630.0951318913751,332.63915760725484,1192.8858632126585,6445.963415091475,2.4822261330609625,-6.015213265571376,1.0551267396764734
634.3793221864888,343.26913835927576,1167.1002265559077,6450.40038385875,2.480185522164621,-6.022338280630017,1.0161915798219654
638.6406986305021,353.8337051106124,1141.421951666038,6454.648203175336,2.4780923654929783,-6.0292700282605,0.9774420287662353
642.8775584658323,364.32851571153344,1115.862450973521,6458.707834403789,2.4759485734230786,-6.036008324488878,0.9388940795963485
647.0882484368418,374.7493733212523,1090.432858782525,6462.580534071277,2.4737561214919195,-6.042553286708391,0.9005633006254553
651.271175527984,385.0922530808314,1065.143961825735,6466.267850042422,2.471517039554685,-6.048905337633136,0.862464735452318
655.4247844786814,395.3532465171796,1040.0063307804314,6469.771587761385,2.4692334185125184,-6.055065158261014,0.8246131055909228
659.5475123750053,405.5284496202727,1015.030591752472,6473.0937634963875,2.4669074320918702,-6.061033612834479,0.7870232228517325
663.6378073661804,415.61400952824425,990.2273104647064,6476.236615735125,2.4645413249394745,-6.066811772744549,0.7497098179015717
667.6941406118482,425.60615422753733,965.6069169611276,6479.202607328902,2.4621374031070027,-6.072400927122204,0.7126874300899146
671.7149025075553,435.5009373770215,941.1803333532641,6481.994346592473,2.459698094495005,-6.077802437356528,0.6759713539436634
675.69848324982,445.29443756820064,916.9584836054322,6484.614648839681,2.4572259022156784,-6.083017850922958,0.6395769038967244
679.643221035347,454.9826314346048,892.9526065860142,6487.06649996718,2.454723435966996,-6.088048831763059,0.6035198869905737
