Time (s),X (km),Y (km),Z (km),Vx (km/s),Vy (km/s),Vz (km/s)
243.179193923682,-405.528518866021,2904.39477963322,5768.9912441019,0.939215523782394,-2.13746078237077,1.69136045380097
243.20489253611805,-405.50438213435785,2904.33984844884,5769.034706915331,0.9392307714354888,-2.1375703705400477,1.691142281708877
243.4253070954241,-405.2973475877481,2903.868593238153,5769.407253071564,0.9393615152723301,-2.138510202686033,1.6892710390642933
245.6294526884846,-403.22541975072954,2899.1446550447085,5773.110029725105,0.9406655551297081,-2.14789901813679,1.6705583036500926
250.3041175585244,-398.8216975154933,2889.0575112956494,5780.826561150824,0.9434099181592571,-2.1677524482675214,1.6308669455843423
255.55772781679917,-393.857365541019,2877.610586676023,5789.277300544106,0.9464580910515629,-2.189966604775411,1.5862473573656037
261.6709252070153,-388.06076261129056,2864.1442109733325,5798.815587079596,0.9499556131830365,-2.2156830830951724,1.5343036022145218
264.6417223260733,-385.2361381765961,2857.543370644171,5803.336181678657,0.9516358937694714,-2.2281289695277446,1.5090497369995104
266.11592065324675,-383.8326266346212,2854.2541224632887,5805.551581209886,0.9524649734699879,-2.2342925488507133,1.4965150363563724
266.7805100216123,-383.1995046463865,2852.768312868131,5806.544271254558,0.9528377083141435,-2.237068484908829,1.4908635415633122
267.1122869175637,-382.883344276345,2852.025875433317,5807.038437280633,0.9530235466725108,-2.238453664853295,1.4880420370603051
267.19458672215154,-382.80490872867756,2851.8416369973042,5807.160874048216,0.9530696206975718,-2.2387972049398557,1.4873421245578489
267.21375364968026,-382.7866412095075,2851.798725366809,5807.189380264779,0.9530803495435857,-2.2388772088408966,1.4871791199090891
267.232920577209,-382.7683734847034,2851.7558122028977,5807.217883357041,0.9530910778659665,-2.238957211369496,1.4870161149102497
267.2518453303879,-382.75033637106907,2851.713439742856,5807.246023247059,0.9531016701156136,-2.2390362017034517,1.4868551691276628
267.37516669173766,-382.63279432013184,2851.437287013015,5807.429319581289,0.9531706808372389,-2.2395509015745656,1.4858063725468242
268.47252835764397,-381.5864847893789,2848.97717771865,5809.054665662466,0.9537837976658323,-2.2441283720134364,1.476473104930536
277.62802420138564,-372.8309223852947,2828.2568095713737,5822.215884331205,0.9588313620904844,-2.282142929205582,1.3985535822987096
287.70583021341474,-363.140590550076,2805.0484617100815,5835.877571730499,0.9642477711539226,-2.323628560033094,1.3126664795850969
299.5399672953248,-351.6928173538276,2777.2643459600704,5850.8141916129525,0.9704224010038365,-2.3718762521748467,1.211625128476786
314.1819409473667,-337.42963522994404,2742.1024362846206,5867.637624459493,0.9777864899355032,-2.4308926683695713,1.0862833262325733
326.6402229092913,-325.2103227005323,2711.5079253969443,5880.504804334322,0.983813939037615,-2.480534614178613,0.9793051562679397
337.0953099295338,-314.8987671043118,2685.3576968288644,5890.273048245621,0.9887036561902955,-2.521799238201921,0.8892629454185795
339.3943387076901,-312.62449526984443,2679.549628709154,5892.294691241468,0.9897582285699544,-2.530825506195909,0.869427946262273
339.53859716476114,-312.48170951959315,2679.1844949144916,5892.420023772644,0.9898241515099815,-2.531391313094181,0.8681829098775043
339.5709072383334,-312.44972798996645,2679.102703427806,5892.448070321312,0.9898389124706601,-2.531518029643929,0.867904047553692
339.60321731190567,-312.417745983436,2679.020907846954,5892.476107859876,0.9898536719433533,-2.5316447427918924,0.8676251826009117
339.63326644845506,-312.38800152906344,2678.9448323378324,5892.5021753507945,0.9898673972783851,-2.531762586004605,0.8673658292138777
339.82502322076556,-312.1981793562592,2678.45927761932,5892.668339935626,0.9899549546116626,-2.5325145267642397,0.8657107276483027
341.6089166295055,-310.43148026891436,2673.935305824208,5894.198939309049,0.9907669976533178,-2.5395040663700676,0.8503090381203581
349.1422797184048,-302.9548929963057,2654.693430818258,5900.359387304676,0.9941463387991393,-2.5689076331059293,0.7851766940987024
355.37093953842236,-296.75415496748377,2638.6172330356453,5905.081966129341,0.9968786285061627,-2.5930798175529053,0.731208021447669
360.6339303417271,-291.5016165823258,2624.9163539178776,5908.810113454042,0.9991422833656962,-2.613403822386928,0.6855192354922275
363.35514253344917,-288.7811663126204,2617.790475183178,5910.6433753094525,1.0002957389387273,-2.6238743981191415,0.6618631198208254
363.98767994583284,-288.1483575501361,2616.130007858773,5911.060288416517,1.0005621230826067,-2.6263043671671964,0.6563610107585763
364.2669946070009,-287.86886947869203,2615.396292749179,5911.2432803061765,1.000679539008355,-2.627376908552919,0.653930995437903
364.40374580062496,-287.7320214295641,2615.0369599226115,5911.332624796701,1.000736977220764,-2.627901911786368,0.6527411801421652
364.4786694061843,-287.6570414285584,2614.8400572618057,5911.381506098008,1.0007684331598965,-2.6281895216556608,0.6520892756267246
364.4962634704352,-287.6394337794755,2614.7938161323855,5911.392977651909,1.000775818470535,-2.628257057021078,0.6519361884240079
364.51202388169526,-287.623661088868,2614.7523932435492,5911.403251353716,1.0007824336228124,-2.628317552808188,0.6517990551150195
364.5263373317031,-287.60933639654155,2614.714772558455,5911.412579955581,1.0007884410731542,-2.6283724936622597,0.6516745113076797
364.60162524638554,-287.5339879324245,2614.516876996182,5911.461618509997,1.0008200341903315,-2.628661466486756,0.6510194073276627
365.2465010487472,-286.8884961444646,2612.8209189313357,5911.879635718534,1.001090248115225,-2.631135761702148,0.6454073935134292
370.6865250793245,-281.4363966774738,2598.4508293181025,5915.261794199188,1.0033401925707095,-2.6519415689789327,0.5980112703729816
375.89684789631553,-276.2031749832097,2584.5817153357843,5918.259156927421,1.0054396360657183,-2.6717414360251843,0.5525201659182226
